ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
7059,2292,VAC-MID-MVC-V18K-BG,PCS,Midea Bagless Canister Vacuum Cleaner 1800W Black,Chemicals & Adhesives,2,239.00,3,,MVC-V18K-BG,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7060,2281,DC-DVC12,SET,12L Vacuum Cleaner (1200W),Chemicals & Adhesives,2,238.00,3,,DVC12,reopen,pending,,,,recover-pass1,Q: DVC12 vacuum searches incl. site-restricted: no OEM page surfaced on dongchengtool.com; MY host dead. oem_not_surfaced.,yes,open,,,
7061,2301,LET-BOX-S/S-FX-918,UNIT,S/steel Letter Box (FX-918),Doors & Hardware,2,238.00,3,,FX-918,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7062,2295,BAT-CHA-20A-12/24V,UNIT,20A Battery Charger,Electrical,2,235.00,3,,12/24V,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7063,2298,DC-M1B-FF-82X1,SET,Electric Planer,Power Tools,2,235.00,3,,DMB82,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7064,1578,FAN-CEI-ALP-FC38,UNIT,Cosa CX20 5B/56 Ceiling Fan -led Matt Black,Fans & Ventilation,2,229.00,3,,CX20,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7065,1685,TAP-CAB-CB3804,UNIT,Cabana Pillar-mounted Sink Tap CB3804,Kitchen & Sinks,2,225.00,3,,CB3804,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7066,1895,LOC-COL-RK505,SET,Colex Key-a-like Anti Cut Padlock RK-505,Locks & Security,2,215.00,3,,RK-505,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7067,1798,LEO-SUS304-TWI-L2302PF,PCS,Leon Twins Sink SUS-304 TAP-L2302PF,Kitchen & Sinks,2,209.00,3,,SUS-304,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7068,2415,X-TOO-DRI-SET-MKX-2018-12V,SET,Mark-x 12V Cordless Drill (MKX-2018),Power Tools,2,209.00,3,,MKX-2018,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7069,1679,FAN-TAB-PSN-F-MN404-GP,PCS,MN404-16 Table Fan (grape Purple),Fans & Ventilation,2,195.00,3,,MN404-16,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7070,1745,ELE-PEN-88010-E27X3,PCS,Pendant Lamp 88010/A,Lighting,2,195.00,3,,88010/A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7071,1878,WAL-FOL-V8500,SET,Vago S/steel Flexible Cloth Han,Lighting,2,189.00,3,,4FT-6FT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7072,2424,DC-Q1F-FF-32,SET,Blower Vacuum,Power Tools,2,188.00,3,,DQF32,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7073,1750,TAP-PRE-TK-3516Q,PCS,Premio: Pillar Sink Tap TK-3516Q,Kitchen & Sinks,2,182.00,3,,TK-3516Q,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7074,1329,BOS-F016-800-536,PCS,Bosch 360 Degree Gun Aqt 100,Power Tools,2,179.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7075,1041,BID-SOR-SRT61-BL,PCS,Sorento Hand Bidet Angle Valve& 1.2M PVC Flex Hose-blk (brass-adjustable Holder),Plumbing,2,175.00,3,Sorento,SRT61-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7076,1759,TAP-PRE-TK-4516Q,PCS,Premio: Wall Sink Tap TK-4516Q,Kitchen & Sinks,2,173.00,3,,TK-4516Q,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7077,1707,GUIDE BAR-MS230,PCS,18 Stihl Guide BAR,Other,2,172.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7078,1862,TOW-CAB-CB720-GM,PCS,Cabana S/s 24 Towel Shelf,Bathroom,2,169.00,3,,CB720-GM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7079,1893,ELE-CEI-LIG-8910/500RND,SET,26PCS Daylight L/ceiling Lamp,Lighting,2,169.00,3,,8910/500RND,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7080,1027,NIP-TIM-FIN-5L-TY,TIN,5L Nippon Timber Finish T/yellow Base,Building Materials,2,168.60,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7081,1490,GAR-SHE-SB525-4M,PCS,Telescopic Tree Prunner Saw 4M,Outdoor & Garden,2,168.00,3,,SB525,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7082,2019,LOC-COL-RK504,SET,Colex Key-a-like Anti Cut Padlock RK-504,Locks & Security,2,165.00,3,,RK-504,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7083,2371,GAR-SPR-CRO-KNA-C16L,UNIT,C16L Crown Knapsack Sprayer,Outdoor & Garden,2,165.00,3,,C16L,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7084,2507,DC-S1B-FF03-110X100,SET,Orbital Sander,Power Tools,2,165.00,3,,DSB03-100,reopen,pending,,,,recover-pass1,Q: dongchengmalaysia.com dead; dongchengtool.com search endpoint 404 - S1B-FF03-110X100 not mappable this pass. host_dead_oem_unmapped.,yes,open,,,
7085,1054,COC-BIB-SRTWT2214,PCS,Sorento Two Way Tap-chr,Plumbing,2,159.00,3,Sorento,SRTWT2214,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7086,1060,TAP-SIN-SRTKT1961SS-DIY,PCS,Sorento Pillar Mou Flex Kitchen Tap S/steel,Plumbing,2,159.00,3,Sorento,SRTKT1961SS-DIY,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7087,1726,GUIDE BAR-MS180,PCS,16 Stihl Guide BAR,Other,2,159.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7088,2518,TOO-SET-W018,SET,W018 18PCS Tool Set,Power Tools,2,159.00,3,,W018,reopen,pending,,,,recover-pass1,"Q: ""W018 18PCS tool set"": unbranded set code, marketplace-only results excluded. unbranded_set.",yes,open,,,
7089,1059,TAP-SIN-SRTKT1932SS-BL-DIY,PCS,Sorento Pillar Mou Kit Tap S/s 24MM Diameter Spout- Mb,Plumbing,2,155.00,3,Sorento,SRTKT1932SS-BL-DIY,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7090,1896,MIR-CAB-CBM1031,UNIT,Cabana Mirror - 500X700 CBM1031,Bathroom,2,149.00,3,,500X700,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7091,2562,LET-BOX-HW307,PCS,0124/0129 Letter Box (360X80X470MM),Doors & Hardware,2,149.00,3,,360X80X470MM,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7092,1855,FAN-CEI-FNW60CF,PCS,Dekka 60 Ceiling Fan,Fans & Ventilation,2,139.00,3,,DK-60CF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7093,1571,PRO-COAT-Z588-GRY,TIN,Procoat Z588 Grey 4KG,Paint & Sundries,2,138.00,3,,Z588,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7094,1115,TAP-SIN-SRTKT1932SS-DIY,PCS,Sorento Pillar Mou Kitchen Tap S/s 24MM Diameter Spout,Plumbing,2,135.00,3,Sorento,SRTKT1932SS-DIY,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7095,1126,BID-SOR-SRT61-CR,PCS,Sorento Hand Bidet Angle VALVE&1.2M Flex Hose,Plumbing,2,135.00,3,Sorento,VALVE&1.2M,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7096,1911,TAP-SINK-QXY-PT-5046,PCS,QXY-PT-5046: Pillar Sink Tap,Kitchen & Sinks,2,135.00,3,,QXY-PT-5046,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7097,2569,X-FAN-TAB-KHI-TF12A06,SET,Butterfly 9 Table Fan (black),Power Tools,2,135.00,3,,BTF-9001,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7098,1938,SOA-CAB-CPA2008C,UNIT,Cabana Soap Dispenser (300ML X 2),Bathroom,2,130.00,3,,CPA2008C,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7099,2546,GAR-SPR-16LTR-BB3G,SET,Knapsack Sprayer (BB-3G),Outdoor & Garden,2,129.00,3,,BB-3G,reopen,pending,,,,recover-pass1,"Q: ""knapsack sprayer BB-3G 16LTR"": agricultural sprayer commodity, marketplace-only results excluded. unbranded_commodity.",yes,open,,,
7100,1936,ELE-CEI-LIG-3088-96W-3CLR,UNIT,Ceiling Light 3CLR 3088/96W,Lighting,2,126.00,3,,3CLR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7101,1706,"FAN-VEN-KDK-15TGQZ-6""",UNIT,6 Kdk Ceiling Mount Ventilator Fan,Fans & Ventilation,2,125.00,3,,15TGQZ,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7102,1709,MAC-SEA-90000298,PCS,Iron Hand Pressure Sealing Machine/impulse Sealer SF-300/300MM,Paint & Sundries,2,125.00,3,,SF-300/300MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7103,1127,ELE-LED-FLO-IP66-200W-6500K-NEW,PCS,LED Floor Light -200W New,Lighting,2,119.00,3,,6500K,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7104,1136,TOO-NIE-SOC-COU-800SHA,PCS,Nietz High Flow Quick Coupler Socket 50862802,Electrical,2,116.60,3,Nietz,800SHA,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7105,1754,BOS-HVLP-888,UNIT,Sumo High Efficiency Paint Spray Gun 1.4MM,Paint & Sundries,2,115.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7106,1906,GUIDE BAR-MS170,PCS,14 Stihl Guide BAR,Other,2,103.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7107,1426,BOS-2608-615-113,PCS,7 Diamond Cutting Blade Universal,Power Tools,2,99.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7108,1170,TOO-NIE-SOC-COU-600SHA,PCS,Nietz High Flow Quick Coupler Socket 50862602,Electrical,2,99.40,3,Nietz,600SHA,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7109,2029,ELE-CEI-LIG-6615-22W,PCS,6615 3 Colour Ceiling Lamp With I/c Control,Lighting,2,99.00,3,,2X22W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7110,2152,X-AMFC-3402,PCS,Aimer Pillar Sink Tap,Kitchen & Sinks,2,99.00,3,,AMFC-3402,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7111,2323,TOO-WRE-ADJW375,PCS,Adjustable Wrench 375MM,Hand Tools,2,97.50,3,,WNS375B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7112,1749,PRO-COAT-Z388-GRY,TIN,Procoat Z388 Grey 4KG,Paint & Sundries,2,97.00,3,,Z388,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7113,2008,GAS-STO-BUT-HEA,PCS,Butterfly H/p Burner Only,Home Appliances,2,95.00,3,,5-C/5B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7114,1225,SOA-CAB-CPA1008C,UNIT,Cabana Soap Dispenser 300ML,Bathroom,2,93.00,3,,CPA1008C,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7115,1410,BOS-2607-019-115,SET,Hss-g Bit Set 10 Piece,Power Tools,2,92.90,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7116,2050,GAS-STO-GK320,PCS,Dekka Gas Stove KD320,Kitchen & Sinks,2,92.90,3,,KD320,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7117,1799,MAC-SEA-90000297,PCS,Iron Hand Pressure Sealing Machine/impulse Sealer SF-200/200MM,Paint & Sundries,2,89.50,3,,SF-200/200MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7118,2112,ELE-CEI-LIG-9403/400-3CLR,PCS,Ceiling Light 9403-400 3CLR,Lighting,2,88.00,3,,3CLR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7119,1546,BOS-1619-PC1-798,PCS,Mixer Attachment Grw 140,Power Tools,2,85.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7120,2079,SEN-VAC-BRA-DCB35,PCS,Blimax Vacuum Diamond Brazed Core Bit,Home Appliances,2,84.90,3,,DCB35,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7121,2066,"X-CHA-SAW-CHAIN-20""",PCS,"20""M Stihl Chain","Rope, Chain & Netting",2,79.90,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7122,1558,BOS-F016-F04-464,PCS,Trigger Aqt 35-12/ 37-13/ 42-13,Power Tools,2,79.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7123,2335,WEL-ELE-KOB-LB52-2.6MM,PCK,Kobelco Welding Electrode LB52 X 2.6MM,Welding,2,77.50,3,,LB52,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7124,1582,NIP-LAT-118,PAIL,18L Nippon Latex 118,Paint & Sundries,2,75.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7125,1239,BOS-2608-680-295,PCS,Sds + Drill Bit S3 25 X 400/460MM,Power Tool Accessories,2,74.90,3,Bosch,400/460MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7126,2187,NIE-KEY-BOX-MET-50528020,PCS,Nietz Metal Key Box 20,Hand Tools,2,73.50,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7127,2277,X-TAB-LAM-016TL-WH,PCS,Table Lamp 016-WH,Lighting,2,69.90,3,,016-WH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7128,1758,SWI-CON-30A-360W-TC-10021,PCS,Taicon Power Supply 30A 12V 360W (big),Electrical,2,69.00,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7129,1312,BOS-2608-680-293,PCS,Sds + Drill Bit S3 22 X 400/460MM,Power Tool Accessories,2,60.90,3,Bosch,400/460MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7130,1652,NIP-EAS-6117-7L,CAN,7L Easycoat Emulsion 6127 Precious Pink,Paint & Sundries,2,59.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7131,1653,NIP-EAS-6166-7L,CAN,7L Easycoat Emulsion 6166 Moody Blue,Paint & Sundries,2,59.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7132,2552,TOO-WRE-PIP-W450C,PCS,Heavy Pipe Wrench (450MM),Hand Tools,2,58.90,3,,W450C,reopen,pending,,,,recover-pass1,"Q: ""heavy pipe wrench 450MM W450C"": generic hand-tool commodity. unbranded_commodity.",yes,open,,,
7133,1399,BID-CAB-CB55CR,UNIT,Cabana Bidet (chrome),Bathroom,2,58.00,3,,CB55CR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7134,1025,NIP-HYD-WOD-MET-1L,CAN,1L Nippon Hydro Wood & Metal Primer,Paint & Sundries,2,57.00,3,Nippon Paint,,reopen,pending,,,,g2500,Source row specifies 1L package; official page/image does not preserve exact 1L package state.,yes,open,,,
7135,2343,SHO-CAB-CSA300AA,UNIT,Cabana Shower Arm (20X1.0X300MM),Bathroom,2,57.00,3,,20X1.0X300MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7136,1062,TOO-HAM-SLE-GT06LB,PCS,Glotool Sledge Hammer 6LB,Hand Tools,2,56.90,3,Glotool,6LB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7137,1380,TOO-NIE-PLU-COU-800PHA,PCS,Nietz High Flow Quick Coupler Plug 50861802,Electrical,2,55.90,3,Nietz,800PHA,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7138,1859,SWI-CON-TC-10507,PCS,Taicon Power Supply (low Noise) 25A 12V 300W,Electrical,2,55.00,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7139,1370,BOS-2608-680-291,PCS,Sds + Drill Bit S3 20 X 400/460MM,Power Tool Accessories,2,53.90,3,Bosch,400/460MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7140,1392,SEN-VAC-BRA-DHS22,PCS,22MM X M10 Sensui Vacuum Brazed Diamo,Home Appliances,2,53.90,3,,M10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7141,1770,NIP-TIM-1L-P,CAN,1L Nippon Timbershade Pastel Base,Paint & Sundries,2,53.90,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7142,2380,GAS-ROL-CLH GAS007,PCS,4 Wheels Premium Gas Tank Stand W/roller,Home Appliances,2,53.90,3,,GAS007,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7143,1405,SEN-VAC-BRA-DHS20,PCS,20MM X M10 Sensui Vacuum Brazed Diamo,Home Appliances,2,53.50,3,,M10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7144,2303,SWI-SOC-ELE-TSB913,PCS,13A Universal Track Socket Blue-red LED (B913),Lighting,2,52.90,3,,B913,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7145,2304,SWI-SOC-ELE-TSBL13,PCS,13A Flat Pin Tracks Socket Blue-red LED (BL13),Lighting,2,52.90,3,,BL13,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7146,2305,SWI-SOC-ELE-TSR13,PCS,13A Flat Pin Tracks Socket Red-blue LED (R13),Lighting,2,52.90,3,,R13,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7147,1925,SWI-CON-15A-180W-TC-10019,PCS,Taicon Power Supply 15A 12V 180W (big),Electrical,2,49.50,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7148,2373,TOO-BOX-NIE-H/D-178,PCS,Nietz 178 H/d Duty Tool Box W 2 Organizer,Hand Tools,2,49.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7149,1026,NIP-TIM-1L-T,CAN,1L Nippon Timbershade Tint Base,Paint & Sundries,2,48.90,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7150,1427,BOS-2608-680-292,PCS,Sds + Drill Bit S3 22 X 200/260MM,Power Tool Accessories,2,47.50,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7151,2355,NUM-PUNC-50730050,SET,Nietz 0-9 Number Punches 5MM 5730050,Signage & Numbering,2,47.50,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7152,1441,VAL-SOR-SRTWT806,PCS,Sorento S/s Chrome Plated Angle Valve,Plumbing,2,45.00,3,Sorento,SRTWT806,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7153,1880,BOS-1619-P06-346,SET,Carbon Brush Set (gks 190),Power Tools,2,43.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7154,1939,SWI-CON-10A-120W-TC-10990,PCS,Taicon Power Supply 10A 12V 120W (big),Electrical,2,41.90,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7155,1080,NIP-QGL-1L-T,CAN,1L Nippon Q-glo Tint Base,Paint & Sundries,2,41.60,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7156,1444,BOS-2608-680-290,PCS,Sds + Drill Bit S3 20 X 200/260MM,Power Tool Accessories,2,41.50,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7157,1497,TOO-NIE-PLU-COU-600PHA,PCS,Nietz High Flow Quick Coupler Plug 50861602,Electrical,2,38.90,3,Nietz,600PHA,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7158,1614,TOO-COM-GLO-30MM,PCS,Glotool Combination Wrench 30MM,Hand Tools,2,37.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7159,1613,TOO-COM-GLO-29MM,PCS,Glotool Combination Wrench 29MM,Hand Tools,2,36.50,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7160,1507,NIE-PLU-SOC-50046921,PCS,Nietz Spark Plug W/magnetic (6PT) 50046921,Electrical,2,34.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7161,1943,TOO-NIE-ALL-KEY-14MM,PCS,Nietz E/long Ball Point Satin Wrch 53252140 14MM,Power Tools,2,34.90,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7162,1524,NIE-SOC-HAN-DEE-06P-1/2-28MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042028 28MM,Electrical,2,34.50,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7163,1525,NIE-SOC-HAN-DEE-06P-1/2-29MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042029 29MM,Electrical,2,34.40,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7164,2138,SWI-CON-8.3A-100W,PCS,Taicon Power Supply (low Noise) 8.3A 12V 100W,Electrical,2,33.50,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7165,1615,VAL-SOR-SRTWT808,PCS,Sorento Angle Valve Blue S/steel Chrome,Plumbing,2,32.00,3,Sorento,SRTWT808,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7166,1590,BOS-2608-680-284,PCS,Sds + Drill Bit S3 14 X 400/460MM,Power Tool Accessories,2,31.90,3,Bosch,400/460MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7167,2573,COC-BAS-SSS-LSS101,PCS,Leon Sus 304 S/steel Basin TAP-LSS101,Bathroom,2,31.90,3,,TAP-LSS101,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7168,2274,TOO-PLI-PUMW5012,PCS,Water Pump Pliers 300MM,Pumps & Water,2,31.50,3,,WNS5012B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7169,1595,NIE-SOC-HAN-DEE-06P-1/2-27MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042027 27MM,Electrical,2,29.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7170,1594,NIE-SOC-HAN-DEE-06P-1/2-26MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042026 26MM,Electrical,2,29.80,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7171,2024,TOO-NIE-SOC-KEY-L14MM,PCS,Nietz 1/2 IN Drive Long Allen Bxsocket 50240114 14MM,Power Tools,2,29.50,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7172,1670,SWI-CON-5A-TC-10991,PCS,Taicon Power Supply 5A 12V 60W (BIG)-(TC-10991),Electrical,2,26.90,3,Taicon,TC-10991,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7173,1721,TOO-NIE-SOC-HDL-12MM,PCS,Nietz T Hdl Deep Socket Wrch (6PT)50050212 12MM,Electrical,2,25.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7174,1753,BOS-2608-680-283,PCS,Sds + Drill Bit S3 14 X 200/260MM,Power Tool Accessories,2,23.80,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
