item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
"FIT-HDPE-BEN-MAL-25MMX3/4""",PCS,HDPE Bend Male 25MM X 3/4,Plumbing,42,2.60,42.3,3,,,unbranded:hdpe-bend-male-x-3-4,2,,,,pending,,pending,,,,
"FIT-SS225-BUS-3/4""X1/2""-SUS304",PCS,"SS Hex Bushing 3/4""X1/2",Plumbing,13,4.90,42.3,3,,X1/2,unbranded:ss-hex-bushing-3-4-x1-2,1,,,,pending,,pending,,,,
FIT-UPVC-BEN-ELB-45-32MM,PCS,U-pvc Bend (elbow) 32MM 1-1/4 45-DEG,Plumbing,37,1.50,42.3,3,,45-DEG,unbranded:u-pvc-bend-elbow-1-1-4-45,1,,,,pending,,pending,,,,
"FIT-YG232-ELB-3/4""-BRA",PCS,Brass Equal Elbow 3/4,Plumbing,7,8.90,42.3,3,,YG232,unbranded:brass-equal-elbow-3-4,1,,,,pending,,pending,,,,
"GAR-SIC-7.1/2""*",PCS,Korea Sickle,Outdoor & Garden,10,8.50,42.3,3,,,unbranded:korea-sickle,1,,,,pending,,pending,,,,
HOS-GAR-ORA-160330-MTR,MTR,Greenland Super Fancy Hose (gpi) 5/8 X 3MM,Outdoor & Garden,36,5.30,42.3,3,,,unbranded:greenland-super-fancy-hose-gpi-5-8-x,1,,,,pending,,pending,,,,
IND-CEM-750G-WHI,CAN,750G Scin-flex Tile Grout 301(WHITE),Chemicals & Adhesives,8,12.50,42.3,3,,,unbranded:scin-flex-tile-grout-301,1,,,,pending,,pending,,,,
MAR-PEN-90-BLACK,PCS,Faster 90 Marker Pen-black,Hand Tools,19,2.20,42.3,3,,,unbranded:faster-90-marker-pen,3,,,,pending,,pending,,,,
MET-LED-ENE-MLHV32,PCS,Evr Compact Metal Light,Other,18,10.90,42.3,3,,,unbranded:evr-compact-metal-light,1,,,,pending,,pending,,,,
NAI-AIR-LEO-T45,BOX,Leo Air Nail - T45,Fasteners & Fixings,3,25.90,42.3,3,,T45,unbranded:leo-air-nail-t45,1,,,,pending,,pending,,,,
NAI-COM-38MM- 20KG,PCK,1 1/2 Wire Nail,Fasteners & Fixings,8,3.90,42.3,3,,,unbranded:1-1-2-wire-nail,1,,,,pending,,pending,,,,
NAI-CON-ST38,BOX,Concrete NAIL-ST38,Fasteners & Fixings,2,38.80,42.3,3,,NAIL-ST38,unbranded:concrete-nail-st38,1,,,,pending,,pending,,,,
NAI-CON-ST45,BOX,Concrete NAIL-ST45,Fasteners & Fixings,2,40.50,42.3,3,,NAIL-ST45,unbranded:concrete-nail-st45,1,,,,pending,,pending,,,,
NAI-FEL-SUP-32MM,KG,E. G Felt Nail 32MM 1 KGS,Fasteners & Fixings,13,9.20,42.3,3,,,unbranded:e-g-felt-nail-1-kgs,4,,,,pending,,pending,,,,
NUM-80MM-3,PCS,Acp Numbering 80MM - 3,Signage & Numbering,4,12.60,42.3,3,,,unbranded:acp-numbering-3,2,,,,pending,,pending,,,,
PIP-EXT-M255,PCS,M255 Pipe Extractor 1/2,Plumbing,6,10.90,42.3,3,,M255,unbranded:m255-pipe-extractor-1-2,1,,,,pending,,pending,,,,
PUM-HAN-634,PCS,M'man Hand Pump - 634,Pumps & Water,3,34.50,42.3,3,,,unbranded:m-man-hand-pump-634,1,,,,pending,,pending,,,,
SHH-SWIVEL-NO.4,PKT,Nickel Swivel No. 4,Fishing & Tackle,7,3.70,42.3,3,,NO.4,unbranded:nickel-swivel-no-4,1,,,,pending,,pending,,,,
SHH-SWIVEL-NO.8,PKT,Nickel Swivel No. 8,Fishing & Tackle,8,3.00,42.3,3,,NO.8,unbranded:nickel-swivel-no-8,1,,,,pending,,pending,,,,
SIN-BAS-VIP-NO.46,PCS,No. 46 Vip Basin Waste (rotate),Plumbing,3,31.50,42.3,3,,NO.46,unbranded:no-46-vip-basin-waste-rotate,1,,,,pending,,pending,,,,
STO-MOU-A25-25X25,PCS,Mounted Stone:k-prix Korea A25 (25X25),Abrasives & Cutting,4,6.00,42.3,3,,A25,unbranded:mounted-stone-k-prix-korea-a25-25x25,1,,,,pending,,pending,,,,
SWI-SOC-PLK-1328,PCS,Plk 5113 13A S/skt SIRIM,Electrical,91,7.50,42.3,3,,,unbranded:plk-5113-s-skt-sirim,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M061W,PCS,Ultra 16A 1 GANG Doorbell Switch-white (M061W),Electrical,6,10.70,42.3,3,,M061W,unbranded:ultra-1-gang-doorbell-switch-m061w,1,,,,pending,,pending,,,,
VAL-BAL-CNN-12MM,PCS,Steel Ball Valve - Cnn 12 MM,Plumbing,16,7.30,42.3,3,,,unbranded:steel-ball-valve-cnn,4,,,,pending,,pending,,,,
WAL-PLU-H/DUTY-630A,PCK,6MM X 30MM H/duty PVC Wall Plug,Fasteners & Fixings,29,4.30,42.3,3,,,unbranded:x-h-duty-pvc-wall-plug,3,,,,pending,,pending,,,,
ABR-PAP-SWA-0100,SHT,Swallow Abrasive Sand Paper 100,Abrasives & Cutting,116,2.10,42.2,3,,,unbranded:swallow-abrasive-sand-paper-100,1,,,,pending,,pending,,,,
ADH-TAP-SEA-YEL,PCS,19MM X 0.2MM X 16M Seal Tape Big - Yellow,Chemicals & Adhesives,14,6.30,42.2,3,,,unbranded:x-x-seal-tape-big,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M14-50MM,PCS,H/t Bolt - M 14 X 50MM,Fasteners & Fixings,67,2.10,42.2,3,,,unbranded:h-t-bolt-m-14-x,9,,,,pending,,pending,,,,
CHA-GAL-3MM,KGS,Galv Short Link Chain 1/8,"Rope, Chain & Netting",22,10.90,42.2,3,,,unbranded:galv-link-chain-1-8,1,,,,pending,,pending,,,,
COV-JAC-L/B-XL,PCS,L/blue Jacket (r) : XL,Outdoor & Garden,2,52.90,42.2,3,,,unbranded:l-jacket-r-xl,1,,,,pending,,pending,,,,
"CUT-PAR-COV-16""",PCS,16 Parang With Cover,Abrasives & Cutting,8,31.90,42.2,3,,,unbranded:16-parang-with-cover,1,,,,pending,,pending,,,,
DOR-HIN-SSS-75MM,PAIR,3 Stainless Steel Hinges,Doors & Hardware,19,5.20,42.2,3,,,unbranded:3-stainless-steel-hinges,1,,,,pending,,pending,,,,
ELE-CAB-WIR-1.5-YELLOW*,MTR,"Win PVC Cable, Yellow 100M",Electrical,130,1.00,42.2,3,,1.5MM2,unbranded:win-pvc-cable,1,,,,pending,,pending,,,,
ELE-PLUG-TIMER-WHI-BND50*,PCS,Eurosafe 13A 24HR Plug Timer,Electrical,3,23.50,42.2,3,,24HR,unbranded:eurosafe-24hr-plug-timer,1,,,,pending,,pending,,,,
ELE-PVC-BOX-TC4X6,EA,Tc 4X6 PVC Enclosure Box,Electrical,6,9.40,42.2,3,,4X6,unbranded:tc-4x6-pvc-enclosure-box,1,,,,pending,,pending,,,,
"FAS-SCR-TAP-PAN-8#1""",PACK,8 X1 Ph Self Tapping Screw-pan Head (20PCS/PCK)),Fasteners & Fixings,50,1.90,42.2,3,,20PCS/PCK,unbranded:8-x1-ph-self-tapping-screw-pan-head,1,,,,pending,,pending,,,,
FAS-SCR-ZPH-DSMHO516,PCS,Sr Zph Self Drilling Screw (20PCS/PCK) DSM-HO516,Fasteners & Fixings,50,0.08,42.2,3,,20PCS/PCK,unbranded:sr-zph-self-drilling-screw-pck-dsm-ho516,1,,,,pending,,pending,,,,
"FIT-SS237-SOC-3/4""-SUS304",PCS,SS Equal Socket 3/4,Electrical,11,5.90,42.2,3,,SS237,unbranded:ss-equal-socket-3-4,1,,,,pending,,pending,,,,
FIT-UPVC-FLO-110MMX50MM,PCS,U-pvc Floor Gully Trap 4 X 2,Plumbing,3,22.80,42.2,3,,110MMX50MM,unbranded:u-pvc-floor-gully-trap-4-x-2,1,,,,pending,,pending,,,,
FLO-PVC-NO.20307,MTR,PVC Flooring No. 525-05,Flooring,2,9.50,42.2,3,,,unbranded:pvc-flooring-no-525-05,1,,,,pending,,pending,,,,
GRA-CUT-LIN-YEL,PCK,Square Trimer Line-yellow (BAG),Outdoor & Garden,2,5.50,42.2,3,,,unbranded:square-trimer-line-bag,1,,,,pending,,pending,,,,
GUN-CAU-H/D-Y93,PCS,Alitool Caulking Gun - Y93,Fasteners & Fixings,6,10.90,42.2,3,,Y93,unbranded:alitool-caulking-gun-y93,1,,,,pending,,pending,,,,
GUN-WUF-F75S,SET,Wufu Spray Gun (F-75S),Power Tool Accessories,1,78.90,42.2,3,,F-75S,unbranded:wufu-spray-gun-f-75s,1,,,,pending,,pending,,,,
HHD-VAL-FLO-PVC-12MM,PCS,1/2 X 9 Techplas PVC Float Valve,Fishing & Tackle,70,4.90,42.2,3,,,unbranded:1-2-x-9-techplas-pvc-float-valve,1,,,,pending,,pending,,,,
HOS-NOZ-TWN-ECO-EG2012,PCS,Ecogreen-snap-in Twist Nozzle EG2012/5,Power Tool Accessories,12,6.50,42.2,3,,EG2012/5,unbranded:ecogreen-snap-in-twist-nozzle-eg2012-5,1,,,,pending,,pending,,,,
NUM-80MM-5,PCS,Acp Numbering 80MM - 5,Signage & Numbering,4,12.60,42.2,3,,,unbranded:acp-numbering-5,2,,,,pending,,pending,,,,
PAI-BRU-NYL-325-8#,PCS,8 Nylon Hair Color Brush,Paint & Sundries,57,1.90,42.2,3,,,unbranded:8-nylon-hair-color-brush,1,,,,pending,,pending,,,,
PAI-SPR-KIMLAC-9617,TIN,Kimlac Brand Spray Paint 9617,Paint & Sundries,6,22.90,42.2,3,,,unbranded:kimlac-brand-spray-paint-9617,1,,,,pending,,pending,,,,
PAI-TIG-250ML-ALUM,TIN,250ML Tiger G. P 203 Aluminium (DOZ),Paint & Sundries,1,10.90,42.2,3,,,unbranded:tiger-g-p-203-aluminium-doz,1,,,,pending,,pending,,,,
RAI-COA-SUP-XXXL,PCS,Supersonic PVC Rain Coat : 3XL,Curtains & Blinds,1,26.90,42.2,3,,3XL,unbranded:supersonic-pvc-rain-coat-3xl,1,,,,pending,,pending,,,,
ROP-NYL-1MM,COIL,1.0MM Nylon String,"Rope, Chain & Netting",5,7.60,42.2,3,,,unbranded:nylon-string,6,,,,pending,,pending,,,,
SCA-PVC-HAN-05KG,PCS,5KG PVC Hanging Scale,Housewares,4,8.90,42.2,3,,,unbranded:pvc-hanging-scale,2,,,,pending,,pending,,,,
SHH-FISH-NET-0.15D-20MM-50MD/5A,PCS,"20MM (3/4"") 50MD (3') /5A",Fishing & Tackle,1,29.50,42.2,3,,50MD,unbranded:3-4-50md-3,1,,,,pending,,pending,,,,
SHH-HOOK-1920SS7/0,PKT,No. 7/0 Eupro Fishing Hook (5'S),Fishing & Tackle,2,11.50,42.2,3,,1920-SS,unbranded:no-7-0-eupro-fishing-hook-5-s,1,,,,pending,,pending,,,,
SHH-HOOK-4310N-NO.1,PKT,No. 1 Exori Super Strong Hook (20'S),Fishing & Tackle,7,3.50,42.2,3,,4310N,unbranded:no-1-exori-super-strong-hook-20-s,1,,,,pending,,pending,,,,
STO-MOU-M4-26X27,PCS,Mounted Stone:k-prix Korea M4 (26X27),Abrasives & Cutting,3,7.20,42.2,3,,26X27,unbranded:mounted-stone-k-prix-korea-m4-26x27,1,,,,pending,,pending,,,,
SWI-CON-PVC-20A,LTH,Sjp 20A PVC Connector,Electrical,29,3.80,42.2,3,,,unbranded:sjp-pvc-connector,4,,,,pending,,pending,,,,
SWI-POL-4GANG-1WAY,PCS,Pol 4GANG 1WAY Switch Socket,Electrical,4,18.50,42.2,3,,4GANG,unbranded:pol-4gang-1way-switch-socket,1,,,,pending,,pending,,,,
TOO-PLI-RIV-STA-69646,PCS,"Riveter 3 NOSEPIECES-(1/8"",5/32"",3/16"")",Power Tools,2,54.90,42.2,3,,,unbranded:riveter-3-nosepieces-1-8-5-32-3,1,,,,pending,,pending,,,,
"TOO-RUL-SSS-6289-24""",PCS,Steel Ruler 60CM,Power Tools,2,6.90,42.2,3,,,unbranded:steel-ruler,2,,,,pending,,pending,,,,
X-DOR-LOC-CYL-6871SS,SET,Plus A-class Cylindrical Lock,Locks & Security,1,32.50,42.2,3,,6871SS,unbranded:plus-a-class-cylindrical-lock,1,,,,pending,,pending,,,,
X-FLO-MOC-BR6301,PCS,BR6301 300X600MM,Power Tools,1,7.80,42.2,3,,BR6301,unbranded:br6301-300x600mm,1,,,,pending,,pending,,,,
X-FLO-MOC-BR6302,PCS,BR6302 300X600MM,Power Tools,1,7.80,42.2,3,,BR6302,unbranded:br6302-300x600mm,1,,,,pending,,pending,,,,
ABR-PAP-SWA-0240,SHT,Swallow Abrasive Sand Paper 240,Abrasives & Cutting,139,1.90,42.1,3,,,unbranded:swallow-abrasive-sand-paper-240,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M14-45MM,PCS,H/t Bolt - M 14 X 45MM,Fasteners & Fixings,71,1.80,42.1,3,,,unbranded:h-t-bolt-m-14-x,9,,,,pending,,pending,,,,
BNW-NUT-HTM-M06,PCS,H/t Nut- M 06,Fasteners & Fixings,1880,0.20,42.1,3,,,unbranded:h-t-nut-m-06,1,,,,pending,,pending,,,,
CUT-DIS-HIT-16X25.4MM,PCS,Cut Off Wheel 16 (402X3X25.4MM),Abrasives & Cutting,1,20.40,42.1,3,,402X3X25.4MM,unbranded:cut-off-wheel-16-402x3x25,1,,,,pending,,pending,,,,
CUT-SAW-PM33124,PCS,Pumpkin 20 Master Cut Hand Saw,Abrasives & Cutting,7,39.50,42.1,3,,,unbranded:pumpkin-20-master-cut-hand-saw,1,,,,pending,,pending,,,,
CUT-TIL-NYL-5.0MM,PACK,5.0MM PVC Cross Tiles Spacer (200PCS+/-),Abrasives & Cutting,4,5.80,42.1,3,,200PCS+/-,unbranded:pvc-cross-tiles-spacer,1,,,,pending,,pending,,,,
"DOR-PUL-ALU-6""",PCK,6 Door Pull,Doors & Hardware,6,2.80,42.1,3,,,unbranded:6-door-pull,1,,,,pending,,pending,,,,
DRI-AUG-2WAY-06MM,PCS,T&t 2WAY Auger BIT-1/4,Power Tool Accessories,9,7.80,42.1,3,,2WAY,unbranded:t-t-2way-auger-bit-1-4,1,,,,pending,,pending,,,,
"DRI-AUG-BIT-NO.1/2""",PCS,1/2 No. 1 Star-m Auger Bit (b),Power Tool Accessories,2,34.90,42.1,3,,NO.1,unbranded:1-2-no-1-star-m-auger-bit,1,,,,pending,,pending,,,,
"FAS-SCR-TAP-CSK-8#1 1/2""",PACK,8 X1-1/2 Csk Self Tapping Screw - Flat Head (10PCS/PCK),Fasteners & Fixings,59,1.40,42.1,3,,X1-1/2,unbranded:8-x1-1-2-csk-self-tapping-screw,1,,,,pending,,pending,,,,
"FIT-HDPE-BEN-MAL-20MMX1/2""",PCS,HDPE Bend Male 20MM X 1/2,Plumbing,48,2.00,42.1,3,,,unbranded:hdpe-bend-male-x-1-2,2,,,,pending,,pending,,,,
FIT-PVC-SOC-REC-20MMX15MM,PCS,"PVC Fitting Soc Red 3/4""X1/2",Plumbing,146,0.70,42.1,3,,X1/2,unbranded:pvc-fitting-soc-3-4-x1-2,1,,,,pending,,pending,,,,
"FIT-SS232R-ELB-REC-3/4""X1/2""-SUS304",PCS,"SS Reducing Elbow 3/4""X1/2",Plumbing,7,8.50,42.1,3,,X1/2,unbranded:ss-reducing-elbow-3-4-x1-2,1,,,,pending,,pending,,,,
"FIT-YG245-NIP-1/4""-BRA",PCS,Brass Equal Nipple 1/4,Plumbing,22,2.80,42.1,3,,YG245,unbranded:brass-equal-nipple-1-4,1,,,,pending,,pending,,,,
FLO-PVC-459-13,MTR,PVC Flooring No. 520-14,Flooring,2,9.50,42.1,3,,,unbranded:pvc-flooring-no-520-14,1,,,,pending,,pending,,,,
HOS-GAS-BLA45,MTR,Gas Hose - Black 45 M,Outdoor & Garden,1,3.30,42.1,3,,,unbranded:gas-hose,1,,,,pending,,pending,,,,
"IND-CAS-PVC-RIG-4""",PCS,Medium Duty Red PVC Rigid Wheel 4,Building Materials,7,39.90,42.1,3,,,unbranded:duty-pvc-rigid-wheel-4,1,,,,pending,,pending,,,,
IND-CEM-3KG-BLA,PKT,3KG Scincrete Tile Filla-black 300,Paint & Sundries,7,12.90,42.1,3,,,unbranded:scincrete-tile-filla-300,1,,,,pending,,pending,,,,
"IND-SCP-PVC-00627L-3""",PCS,3 Extreme Polished Scraper-pvc Handle,Doors & Hardware,22,4.50,42.1,3,,,unbranded:3-extreme-polished-scraper-pvc-handle,1,,,,pending,,pending,,,,
KOYA-REM-MOS-1000ML,BOT,1000ML Mosaic Cleaner,Chemicals & Adhesives,5,18.30,42.1,3,,,unbranded:mosaic-cleaner,1,,,,pending,,pending,,,,
NAI-CON-ACE-25-BOX,BOX,Ace Galvanised Flat Head Nails 25 X 2.0 (500GM),Fasteners & Fixings,6,9.20,42.1,3,,500GM,unbranded:ace-galvanised-flat-head-nails-25-x-2,1,,,,pending,,pending,,,,
NUM-60MM-4,PCS,Acp Numbering 60MM - 4,Signage & Numbering,5,8.00,42.1,3,,,unbranded:acp-numbering-4,2,,,,pending,,pending,,,,
"PAI-BRU-780-3""",PCS,3 780 Selleys Bristle Paint Brush,Paint & Sundries,6,18.50,42.1,3,,,unbranded:3-780-selleys-bristle-paint-brush,1,,,,pending,,pending,,,,
PAI-SPR-KIMLAC-9622,TIN,Kimlac Brand Spray Paint 9622,Paint & Sundries,5,22.90,42.1,3,,,unbranded:kimlac-brand-spray-paint-9622,1,,,,pending,,pending,,,,
RIG-HOO-SLI-12MM,PCS,Clevis Slip Hook 12MM,Lifting & Rigging,2,22.00,42.1,3,,,unbranded:clevis-slip-hook,2,,,,pending,,pending,,,,
SHH-LINE-L/G-OHML12,PCS,Omega Hayasu Mono Line (rainbow) 12LBS,Fishing & Tackle,2,11.90,42.1,3,,12LBS,unbranded:omega-hayasu-mono-line-rainbow-12lbs,1,,,,pending,,pending,,,,
SHH-LINE-L/G-OHML25,PCS,Omega Hayasu Mono Line (rainbow) 25LBS,Fishing & Tackle,2,11.90,42.1,3,,25LBS,unbranded:omega-hayasu-mono-line-rainbow-25lbs,1,,,,pending,,pending,,,,
SHH-SPOOL-108,PCS,Fishing Spool HP-108,Fishing & Tackle,4,5.70,42.1,3,,HP-108,unbranded:fishing-spool-hp-108,1,,,,pending,,pending,,,,
SIN-WAS-SS-DL5W4,PCS,DL5 2 1/2 Fully Slim Sink Waste,Plumbing,4,20.90,42.1,3,,DL5,unbranded:dl5-2-1-2-fully-slim-sink-waste,1,,,,pending,,pending,,,,
SWI-SOC-MK-3G2W-S4783,PCS,Mk 10A 3GANG 2WAY Wide Rocker,Electrical,4,13.50,42.1,3,,3GANG,unbranded:mk-3gang-2way-wide-rocker,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M011W,PCS,Ultra 16A 1 GANG 1 Way-white (M011W),Electrical,13,5.20,42.1,3,,M011W,unbranded:ultra-1-gang-1-way-m011w,1,,,,pending,,pending,,,,
TAP-SET-12PCS,SET,12PCS Tap And Die Set,Plumbing,2,64.90,42.1,3,,,unbranded:tap-and-die-set,2,,,,pending,,pending,,,,
TAP-SKC-M08X1.00,SET,Skc Hand Tap M08 X 1.00,Plumbing,2,31.50,42.1,3,,M08,unbranded:skc-hand-tap-m08-x-1-00,1,,,,pending,,pending,,,,
TOO-CLA-F-ATB120350,PCS,14 X 120MM Arrow F Type Wood Clamp,Hand Tools,7,49.50,42.1,3,,,unbranded:14-x-arrow-f-type-wood-clamp,1,,,,pending,,pending,,,,
TOO-CLA-F-ATB120X250,PCS,10 X 120MM Arrow F Type Wood Clamp,Hand Tools,7,45.00,42.1,3,,,unbranded:10-x-arrow-f-type-wood-clamp,1,,,,pending,,pending,,,,
TOO-DRV-KT107-Z100,PCS,"100MM (4""-6)107 King Top (-) Screw Driver",Fasteners & Fixings,31,3.90,42.1,3,,,unbranded:4-6-107-king-top-screw-driver,2,,,,pending,,pending,,,,
TOO-DRV-MAG-M845,PCS,Spandek Screw Adaptor M8X45MM,Fasteners & Fixings,26,2.90,42.1,3,,M8X45MM,unbranded:spandek-screw-adaptor-m8x45mm,1,,,,pending,,pending,,,,
TOO-HAM-SLE-8P,PCS,Double Face Sledge Hammer - 8P,Hand Tools,4,84.50,42.1,3,,,unbranded:double-face-sledge-hammer-8p,1,,,,pending,,pending,,,,
VAL-BAL-CNN-18MM,PCS,Steel Ball Valve - Cnn 18 MM,Plumbing,11,10.50,42.1,3,,,unbranded:steel-ball-valve-cnn,4,,,,pending,,pending,,,,
VAL-BAL-MIN-ECC3W,PCS,Ecco 3WAY Mini Ball VALVE-1/2 Mxmxm,Plumbing,4,13.90,42.1,3,,3WAY,unbranded:ecco-3way-mini-ball-valve-1-2-mxmxm,1,,,,pending,,pending,,,,
BNW-BOL-HTM-M12-25MM,PCS,H/t Bolt - M 12 X 25MM,Fasteners & Fixings,146,0.90,42.0,3,,,unbranded:h-t-bolt-m-12-x,13,,,,pending,,pending,,,,
BNW-BOL-HTM-M14-60MM,PCS,H/t Bolt - M 14 X 60MM,Fasteners & Fixings,54,2.20,42.0,3,,,unbranded:h-t-bolt-m-14-x,9,,,,pending,,pending,,,,
"BRU-CUP-TWI-3""",PCS,3 Twist Cup Brush,Other,31,7.50,42.0,3,,,unbranded:3-twist-cup-brush,1,,,,pending,,pending,,,,
CAB-LUG-25-8,PCK,Cable Lug 25-8 (4PCS/PCK),Electrical,13,5.90,42.0,3,,4PCS/PCK,unbranded:cable-lug-25-8-pck,1,,,,pending,,pending,,,,
"CUT-PAR-20""",PCS,20 Parang,Abrasives & Cutting,9,26.90,42.0,3,,,unbranded:20-parang,1,,,,pending,,pending,,,,
DOR-WED-SMALL,PCS,Small Door Wedge,Doors & Hardware,59,1.40,42.0,3,,,unbranded:door-wedge,1,,,,pending,,pending,,,,
DZ-GEN-BCC-180,PCS,Cold Chisel,Hand Tools,3,6.90,42.0,3,,10X180X15MM,unbranded:cold-chisel,1,,,,pending,,pending,,,,
ELE-CON-SPR-19MM,EA,Conduit Spring 20MM *70CM,Electrical,9,10.50,42.0,3,,,unbranded:conduit-spring,2,,,,pending,,pending,,,,
"FAS-SCR-DRY-BLA-6#1-1/2""",PCK,Hunter/bk - Drywall Screw 6 (20PCS/PCK) X1-1/2,Fasteners & Fixings,16,1.90,42.0,3,,20PCS/PCK,unbranded:hunter-bk-drywall-screw-6-pck-x1-1,2,,,,pending,,pending,,,,
FIT-UPVC-BEN-ELB-45-110MM,PCS,U-pvc Bend (elbow) 110MM 4 45-DEG,Plumbing,7,8.50,42.0,3,,45-DEG,unbranded:u-pvc-bend-elbow-4-45-deg,1,,,,pending,,pending,,,,
FRA-STU-GI-8',PCS,8 X 3 X 1 X 0.32MM GI Stud Frame,Building Materials,28,6.50,42.0,3,,,unbranded:8-x-3-x-1-x-gi-stud,1,,,,pending,,pending,,,,
GAR-SHO-STEEL,PCS,Steel Garden Shovel,Outdoor & Garden,18,4.50,42.0,3,,,unbranded:steel-garden-shovel,1,,,,pending,,pending,,,,
IND-WHE-TYR-PUMET,PCS,1366 Tahan Steel Hub Polyurethane Wheel,Building Materials,8,34.90,42.0,3,,,unbranded:1366-tahan-steel-hub-polyurethane-wheel,1,,,,pending,,pending,,,,
NAI-CLI-777-S,PCS,Nail Clipper 12'S,Fasteners & Fixings,24,2.00,42.0,3,,777/N608,unbranded:nail-clipper-12-s,1,,,,pending,,pending,,,,
O-RING-16-21,PCS,O-ring 16-21,Other,101,2.00,42.0,3,,,unbranded:o-ring-16-21,2,,,,pending,,pending,,,,
PAI-ROL-HAN-L418,PCS,Paint Roller Handle 4 X 18,Paint & Sundries,34,3.50,42.0,3,,,unbranded:paint-roller-handle-4-x-18,1,,,,pending,,pending,,,,
RIG-CLI-GAL-16MM,PCS,Galvanised Wire Rope Clip 16MM,Lifting & Rigging,20,2.30,42.0,3,,,unbranded:galvanised-wire-rope-clip,9,,,,pending,,pending,,,,
SCA-CAM-NTA-3100013,PCS,Camry- Hanging Scale Nta / 100KG,Housewares,3,98.50,42.0,3,,,unbranded:camry-hanging-scale-nta,1,,,,pending,,pending,,,,
SHH-PLA-NET-NEEDLE-NO.3,PCS,Plastic Net Needle No. 3 (white),Fishing & Tackle,3,1.20,42.0,3,,NO.3,unbranded:plastic-net-needle-no-3,2,,,,pending,,pending,,,,
TOO-DRV-KT107+Z200,PCS,"200MM (8""+6)107 King Top (+) Screw Driver",Fasteners & Fixings,26,4.50,42.0,3,,,unbranded:8-6-107-king-top-screw-driver,2,,,,pending,,pending,,,,
X-FLO-MOC-BR3060PZPG,PCS,BR3060PZPG 300X600MM,Power Tools,1,5.90,42.0,3,,BR3060PZPG,unbranded:br3060pzpg-300x600mm,1,,,,pending,,pending,,,,
X-FLO-MOC-BR3060PZPW,PCS,BR3060PZPW 300X600MM,Power Tools,1,5.90,42.0,3,,BR3060PZPW,unbranded:br3060pzpw-300x600mm,1,,,,pending,,pending,,,,
ABR-PAP-SWA-0280,SHT,Swallow Abrasive Sand Paper 280,Abrasives & Cutting,130,1.90,41.9,3,,,unbranded:swallow-abrasive-sand-paper-280,1,,,,pending,,pending,,,,
BRA-S/STEEL-40MM,PCS,40MM S/steel Flat L Bracket,Plumbing,94,1.60,41.9,3,,,unbranded:s-steel-flat-l-bracket,2,,,,pending,,pending,,,,
CAR-WAX-ATD,PCS,Atd Antidustmite & Flea,Automotive,6,39.90,41.9,3,,,unbranded:atd-antidustmite-flea,1,,,,pending,,pending,,,,
CAR-WAX-LUX-SHI-LOT,PCS,Tsi (y) Luxurious Shinning Lotion - 360ML,Automotive,9,26.90,41.9,3,,,unbranded:tsi-y-luxurious-shinning-lotion,1,,,,pending,,pending,,,,
CLI-BAT-CLI-0050AMP,SET,L/duty Battery Clip 50AMP,Electrical,18,3.50,41.9,3,,50AMP,unbranded:l-duty-battery-clip-50amp,1,,,,pending,,pending,,,,
"DC-6""-WGZ150060L",PCS,"6""-WGZ150060L 6 Saw Blade",Power Tool Accessories,2,39.90,41.9,3,,WGZ150060L,unbranded:6-wgz150060l-6-saw-blade,1,,,,pending,,pending,,,,
DOR-ROL-TYSON-2011,SET,Tyson 2011 Sliding Roller,Doors & Hardware,2,44.90,41.9,3,,,unbranded:tyson-2011-sliding-roller,1,,,,pending,,pending,,,,
"DOR-SPO-SHA-9""",PCS,9 Spoke Shave,Doors & Hardware,5,14.50,41.9,3,,,unbranded:9-spoke-shave,1,,,,pending,,pending,,,,
FAS-SCR-ZPH-DSMHO525,PCK,Sr Zph Self Drilling Screw DSM-HO525(20PCS/PCK),Fasteners & Fixings,24,3.20,41.9,3,,DSM-HO525,unbranded:sr-zph-self-drilling-screw-dsm-ho525-pck,1,,,,pending,,pending,,,,
FIT-HDPE-TEE-32MMX20MM,PCS,HDPE Tee Reducing 32 X 20MM,Plumbing,12,7.50,41.9,3,,,unbranded:hdpe-tee-reducing-32-x,2,,,,pending,,pending,,,,
GAR-CUT-17147,PCS,Br 2030 Multipurpose Snip,Hand Tools,15,19.00,41.9,3,,,unbranded:br-2030-multipurpose-snip,1,,,,pending,,pending,,,,
HHD-VAL-FLO-BRA-VIP-18MM,PCS,136 - 3/4 Vip Float Valve (light),Fishing & Tackle,11,26.90,41.9,3,,,unbranded:136-3-4-vip-float-valve-light,1,,,,pending,,pending,,,,
LEAK-SPR-BLS500C,CAN,Bossman Leak Stop Spray 500ML (clear),Other,15,15.70,41.9,3,,,unbranded:bossman-leak-stop-spray-clear,1,,,,pending,,pending,,,,
