source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file,product_name,variant_suffix,product_identity,source_tier,secondary_sources,image_source_url,image_exactness,sibling_elimination,classification_reason,hard_failure,tls_verification_issue
1011,BOS-2608-608-T72,PCK,Velcro Disc 125MM Holes (5PCS/PCK) G280-8,Abrasives & Cutting,Bosch,5PCS/PCK,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Velcro Disc 125MM Holes (5PCS/PCK) G280-8,5PCS/PCK,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1012,BOS-2608-680-294,PCS,Sds + Drill Bit S3 25 X 200/260MM,Power Tool Accessories,Bosch,200/260MM,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Sds + Drill Bit S3 25 X 200/260MM,200/260MM,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1013,BOS-RP15G,UNIT,Robin Power Sprayer Set,Outdoor & Garden,Bosch,NOT_PRESERVED,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Robin Power Sprayer Set,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1014,"NIE-SOC-IMP-1/2""-15MM",PCS,Nietz Dr Impact Socket (6PT) 50140015 15MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Nietz Dr Impact Socket (6PT) 50140015 15MM,6PT,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1015,"NIE-SOC-IMP-1/2""-16MM",PCS,Nietz Dr Impact Socket (6PT) 50140016 16MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Nietz Dr Impact Socket (6PT) 50140016 16MM,6PT,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1016,"NIE-SOC-IMP-3/4""-30MM",PCS,Nietz Dr Impact Socket (6PT) 50160030 30MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Nietz Dr Impact Socket (6PT) 50160030 30MM,6PT,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1017,STA-PRE-WAS-K3,UNIT,Karcher K3 Hr Plus Pressure Washer,Power Tools,Stanley,NOT_PRESERVED,Karcher,Karcher,K 3 HR Plus,1.599-261.0,NOT_PRESERVED,NOT_PRESERVED,220–240V; 120 bar; 380 l/h; passive hose reel; yellow,Yellow,296x283x805mm,NOT_PRESERVED,NOT_PRESERVED,10m high-pressure hose; Quick Connect gun; Vario Power spray lance; dirt blaster,https://www.karcher.com/my/en/home-and-garden/products/k-3-hr-plus-p15992610,Official manufacturer Malaysia product page,https://www.karcher.com/my/en/home-and-garden/products/k-3-hr-plus-p15992610,Official manufacturer Malaysia product page,1A,Official Kärcher Malaysia page and official CloudFront asset,Independent corroboration / manufacturer service / authorized seller,https://d1y4tv7o00gnfq.cloudfront.net/mam/15992610/mainproduct/189898/d2.jpg,https://d1y4tv7o00gnfq.cloudfront.net/mam/15992610/mainproduct/189898/d2.jpg,https://www.karcher.com/my/en/home-and-garden/products/k-3-hr-plus-p15992610,EXACT_IMAGE_URL_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Official Kärcher Malaysia page directly identifies K 3 HR Plus and order number 1.599-261.0; official page image is preserved.,Not substituted from K3 Power Control or other K3 siblings; order number and passive hose reel match K3 HR Plus.,Not substituted from K3 Power Control or other K3 siblings; order number and passive hose reel match K3 HR Plus.,NOT_PRESERVED,98,98,VERIFIED_CANDIDATE,NOT_PRESERVED,OPTIONAL,OPTIONAL,See Products 1001–1100 research trail.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",No additional ambiguity recorded.,"Official product page and official CDN image preserved; manifest detected-brand Stanley is treated as catalogue naming error, not product identity.",/home/ubuntu/work/products_1001_1100_research_notes.md,Karcher K3 Hr Plus Pressure Washer,220–240V; 120 bar; 380 l/h; passive hose reel; yellow,K 3 HR Plus,TIER_1,Official Kärcher Malaysia page and official CloudFront asset,https://d1y4tv7o00gnfq.cloudfront.net/mam/15992610/mainproduct/189898/d2.jpg,EXACT_SKU,Not substituted from K3 Power Control or other K3 siblings; order number and passive hose reel match K3 HR Plus.,"Exact first-party model, order number and official image URL preserved.",NOT_PRESERVED,false
1018,ADH-TAP-CLO-BLU,PCS,Glotool Cloth Tape 48 MM X 7 Yd - Blue,Chemicals & Adhesives,Glotool,NOT_PRESERVED,Glotool,Glotool,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Glotool Cloth Tape 48 MM X 7 Yd - Blue,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1019,BOS-2608-595-072,PCS,Hss-g Metal Bit 8.0MM,Power Tools,Bosch,NOT_PRESERVED,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Hss-g Metal Bit 8.0MM,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1020,BOS-BAT-2607-225-729,PCS,Battery Charge For 180,Electrical,Bosch,AL1820,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Battery Charge For 180,AL1820,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1021,BRU-END-GLO-509061,PCS,Glotool E/brush (b) 12MM,Power Tool Accessories,Glotool,509061-9009C,Glotool,Glotool,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Glotool E/brush (b) 12MM,509061-9009C,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1022,LOC-YALE-Y124B-70-1,SET,Yale Satin Chrome Boron Shackle Padlock Y124B-70-1,Lifting & Rigging,Yale,Y124B-70-1,Yale,Yale,Y124/70/115/1,Y124/70/115/1,NOT_PRESERVED,NOT_PRESERVED,Satin/brushed chrome brass body; boron steel shackle,Brushed chrome/satin chrome,70x20x55mm,NOT_PRESERVED,1 pc; 3 keys,NOT_PRESERVED,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y124-series/y124-70-115-1,Official Yale Malaysia product page,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y124-series/y124-70-115-1,Official Yale Malaysia product page,1A,Official Yale Malaysia Y124 series page,Independent corroboration / manufacturer service / authorized seller,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,"Exact identity is strong, but candidate image URL was not preserved; no sibling Y124/60 image substituted.",Y124/60/110/1 sibling explicitly excluded; exact 70mm page used.,Y124/60/110/1 sibling explicitly excluded; exact 70mm page used.,Exact page did not expose stable direct image URL in this pass.,98,0,PENDING,Exact page did not expose stable direct image URL in this pass.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact page did not expose stable direct image URL in this pass.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,Yale Satin Chrome Boron Shackle Padlock Y124B-70-1,Satin/brushed chrome brass body; boron steel shackle,Y124/70/115/1,TIER_1,Official Yale Malaysia Y124 series page,NOT_PRESERVED,NOT_PRESERVED,Y124/60/110/1 sibling explicitly excluded; exact 70mm page used.,"Exact identity is strong, but candidate image URL was not preserved; no sibling Y124/60 image substituted.",Exact page did not expose stable direct image URL in this pass.,false
1023,MIR-GLO-S-GLC2004A/B,PCS,(pill-black) Aluminium Framer Mirror,Bathroom,NOT_PRESERVED,700X500X28MM,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,(pill-black) Aluminium Framer Mirror,700X500X28MM,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1024,MIR-GLO-S-GLC2004A/G,PCS,(pill-gold) Aluminium Framer Mirror,Bathroom,NOT_PRESERVED,700X500X28MM,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,(pill-gold) Aluminium Framer Mirror,700X500X28MM,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1025,NIP-HYD-WOD-MET-1L,CAN,1L Nippon Hydro Wood & Metal Primer,Paint & Sundries,Nippon Paint,NOT_PRESERVED,Nippon Paint,Nippon Paint,Hydro Wood & Metal Primer,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,https://www.nipponpaint.com.my/product/hydro-wood-metal-primer/,Official Nippon Paint Malaysia product page and datasheet,https://www.nipponpaint.com.my/product/hydro-wood-metal-primer/,Official Nippon Paint Malaysia product page and datasheet,1A,Official Nippon Paint technical data sheet,Independent corroboration / manufacturer service / authorized seller,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,FAMILY_ONLY_NOT_EXACT,NOT_PRESERVED,NOT_PRESERVED,"Exact product family is confirmed, but exact package image gate fails.",Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Source row specifies 1L package; official page/image does not preserve exact 1L package state.,96,75,PENDING,Source row specifies 1L package; official page/image does not preserve exact 1L package state.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Source row specifies 1L package; official page/image does not preserve exact 1L package state.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,1L Nippon Hydro Wood & Metal Primer,NOT_PRESERVED,Hydro Wood & Metal Primer,TIER_1,Official Nippon Paint technical data sheet,https://www.nipponpaint.com.my/wp-content/uploads/2024/12/hydro-wood-metal-primer.webp,PRODUCT_FAMILY_NO_1L_STATE,Sibling/variant image not substituted; unresolved distinctions remain pending.,"Exact product family is confirmed, but exact package image gate fails.",Source row specifies 1L package; official page/image does not preserve exact 1L package state.,false
1026,NIP-TIM-1L-T,CAN,1L Nippon Timbershade Tint Base,Paint & Sundries,Nippon Paint,NOT_PRESERVED,Nippon Paint,Nippon Paint,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,1L Nippon Timbershade Tint Base,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1027,NIP-TIM-FIN-5L-TY,TIN,5L Nippon Timber Finish T/yellow Base,Building Materials,Nippon Paint,NOT_PRESERVED,Nippon Paint,Nippon Paint,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image gate preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1001–1100 research notes.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1001–1100 research notes.,/home/ubuntu/work/products_1001_1100_research_notes.md,5L Nippon Timber Finish T/yellow Base,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image gate preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
